Order_Date,Category,Customer_ID,Revenue
2022-10-14,Technology,CUST-0060,127.27
2022-05-07,Technology,CUST-0417,231.17
2023-08-24,Office Supplies,CUST-0279,255.77
2022-10-03,Technology,CUST-0104,54.36
2023-02-03,Technology,CUST-0091,747.23
2023-04-11,Furniture,CUST-0379,454.45
2023-01-06,Furniture,CUST-0214,99.12
2023-07-27,Furniture,CUST-0095,92.47
2022-05-15,Furniture,CUST-0047,82.93
2023-01-20,Furniture,CUST-0259,158.33
2023-08-03,Technology,CUST-0090,176.54
2022-09-21,Technology,CUST-0118,32.6
2022-10-23,Technology,CUST-0462,203.34
2022-03-28,Office Supplies,CUST-0377,219.06
2022-10-24,Furniture,CUST-0137,235.6
2023-06-07,Furniture,CUST-0216,640.88
2022-05-13,Office Supplies,CUST-0243,125.99
2023-07-27,Office Supplies,CUST-0430,173.62
2022-06-19,Furniture,CUST-0057,92.16
2022-12-24,Office Supplies,CUST-0325,320.35
2023-10-27,Office Supplies,CUST-0153,514.45
2023-05-20,Office Supplies,CUST-0301,428.27
2023-10-09,Furniture,CUST-0133,54.5
2023-07-16,Technology,CUST-0378,565.84
2023-08-23,Furniture,CUST-0311,121.01
2022-05-10,Office Supplies,CUST-0472,311.53
2023-09-15,Office Supplies,CUST-0137,149.93
2023-07-31,Technology,CUST-0431,102.55
2023-08-25,Furniture,CUST-0230,94.95
2023-08-27,Technology,CUST-0465,390.11
2023-01-03,Furniture,CUST-0046,285.43
2023-03-25,Office Supplies,CUST-0386,597.2
2022-08-28,Technology,CUST-0460,398.98
2023-01-22,Office Supplies,CUST-0147,110.37
2023-01-15,Office Supplies,CUST-0149,229.26
2022-12-05,Technology,CUST-0330,55.74
2022-03-02,Furniture,CUST-0033,68.33
2023-05-10,Furniture,CUST-0420,525.3
2023-12-31,Office Supplies,CUST-0271,60.2
2022-07-25,Office Supplies,CUST-0328,376.91
2022-12-02,Furniture,CUST-0038,319.72
2023-01-25,Office Supplies,CUST-0475,630.42
2023-05-25,Office Supplies,CUST-0427,106.24
2022-07-30,Technology,CUST-0408,140.19
2022-08-03,Technology,CUST-0447,252.15
2022-11-15,Furniture,CUST-0063,253.52
2022-10-04,Technology,CUST-0145,157.21
2022-11-09,Technology,CUST-0176,331.16
2022-02-25,Technology,CUST-0420,210.4
2022-09-20,Furniture,CUST-0308,69.86
2023-07-06,Technology,CUST-0286,569.03
2023-04-17,Technology,CUST-0365,161.2
2023-08-31,Office Supplies,CUST-0177,154.75
2022-07-23,Furniture,CUST-0462,240.75
2023-06-13,Office Supplies,CUST-0278,43.06
2022-12-12,Office Supplies,CUST-0114,424.54
2023-10-21,Office Supplies,CUST-0363,180.94
2022-01-03,Furniture,CUST-0025,225.91
2022-05-03,Office Supplies,CUST-0163,430.67
2022-02-08,Office Supplies,CUST-0195,427.1
2022-10-10,Office Supplies,CUST-0287,429.57
2022-07-01,Technology,CUST-0339,72.32
2023-05-08,Office Supplies,CUST-0260,243.51
2022-06-25,Technology,CUST-0329,150.06
2023-06-15,Furniture,CUST-0394,237.32
2022-08-15,Technology,CUST-0409,308.4
2023-05-15,Technology,CUST-0394,206.99
2023-02-13,Office Supplies,CUST-0343,214.88
2022-04-25,Furniture,CUST-0491,379.53
2023-08-12,Technology,CUST-0416,187.82
2022-01-01,Furniture,CUST-0375,152.85
2023-07-30,Technology,CUST-0442,382.55
2022-01-01,Furniture,CUST-0088,226.49
2023-08-23,Office Supplies,CUST-0335,264.28
2023-09-03,Furniture,CUST-0175,285.6
2023-02-14,Furniture,CUST-0224,331.9
2023-03-09,Technology,CUST-0309,304.22
2023-07-23,Furniture,CUST-0272,188.3
2022-10-26,Furniture,CUST-0202,392.83
2022-01-18,Office Supplies,CUST-0488,297.28
2023-03-22,Furniture,CUST-0100,446.02
2023-10-31,Office Supplies,CUST-0499,135.88
2023-10-19,Office Supplies,CUST-0152,99.54
2022-03-26,Technology,CUST-0383,135.7
2023-04-08,Technology,CUST-0334,235.94
2022-08-06,Technology,CUST-0368,205.52
2022-10-31,Technology,CUST-0440,164.11
2023-10-18,Furniture,CUST-0071,71.08
2022-12-05,Furniture,CUST-0193,293.95
2022-05-03,Technology,CUST-0447,42.76
2023-03-09,Office Supplies,CUST-0036,364.83
2023-05-18,Technology,CUST-0421,98.93
2023-09-24,Furniture,CUST-0166,279.99
2022-07-20,Furniture,CUST-0275,377.55
2022-09-20,Furniture,CUST-0298,259.15
2022-01-03,Office Supplies,CUST-0307,257.82
2023-07-14,Furniture,CUST-0199,144.69
2023-07-06,Furniture,CUST-0112,243.67
2022-07-08,Furniture,CUST-0065,233.3
2022-11-27,Furniture,CUST-0210,367.28
2023-11-10,Technology,CUST-0336,553.56
2023-06-25,Furniture,CUST-0080,116.1
2022-04-22,Technology,CUST-0090,276.25
2023-08-24,Office Supplies,CUST-0333,421.7
2023-08-25,Office Supplies,CUST-0061,55.11
2023-08-01,Technology,CUST-0204,188.84
2022-07-25,Technology,CUST-0242,163.37
2023-05-06,Office Supplies,CUST-0498,63.13
2023-04-29,Furniture,CUST-0170,72.65
2022-08-20,Technology,CUST-0275,283.73
2023-08-20,Office Supplies,CUST-0133,195.81
2023-01-01,Furniture,CUST-0319,309.16
2022-01-22,Technology,CUST-0083,159.65
2022-08-22,Office Supplies,CUST-0188,292.89
2022-09-28,Furniture,CUST-0188,11.26
2023-11-23,Office Supplies,CUST-0037,133.34
2022-04-20,Furniture,CUST-0085,184.78
2023-05-03,Furniture,CUST-0347,102.79
2023-11-01,Office Supplies,CUST-0112,540.18
2022-01-18,Technology,CUST-0287,187.26
2023-12-06,Technology,CUST-0007,174.58
2023-10-13,Office Supplies,CUST-0177,144.46
2023-12-07,Technology,CUST-0348,242.71
2022-11-19,Technology,CUST-0116,84.03
2022-03-18,Office Supplies,CUST-0445,47.15
2022-04-02,Technology,CUST-0139,135.87
2023-02-02,Office Supplies,CUST-0097,601.2
2023-03-25,Office Supplies,CUST-0077,54.52
2022-05-15,Furniture,CUST-0048,448.59
2023-12-21,Office Supplies,CUST-0484,484.64
2022-01-04,Technology,CUST-0290,692.55
2023-07-29,Technology,CUST-0138,193.87
2022-09-19,Office Supplies,CUST-0152,192.05
2022-08-10,Furniture,CUST-0210,108.07
2023-08-06,Furniture,CUST-0089,62.19
2023-03-28,Office Supplies,CUST-0239,150.58
2022-05-30,Furniture,CUST-0319,69.94
2022-05-19,Office Supplies,CUST-0117,210.97
2023-06-13,Furniture,CUST-0270,259.43
2023-10-06,Office Supplies,CUST-0232,63.48
2023-08-27,Office Supplies,CUST-0207,150.09
2023-07-25,Office Supplies,CUST-0256,168.93
2023-12-11,Technology,CUST-0007,99.49
2022-04-08,Technology,CUST-0500,545.29
2023-02-15,Technology,CUST-0397,193.86
2022-03-01,Office Supplies,CUST-0333,543.9
2022-11-13,Office Supplies,CUST-0456,64.08
2022-06-26,Office Supplies,CUST-0294,89.04
2022-08-03,Office Supplies,CUST-0085,64.42
2023-01-01,Office Supplies,CUST-0142,267.89
2022-09-02,Technology,CUST-0290,371.51
2023-02-09,Technology,CUST-0346,158.42
2022-10-13,Office Supplies,CUST-0416,337.51
2022-11-30,Office Supplies,CUST-0468,159.14
2023-06-11,Technology,CUST-0218,188.26
2022-03-24,Office Supplies,CUST-0274,32.04
2022-09-09,Furniture,CUST-0449,212.23
2023-01-20,Technology,CUST-0474,117.23
2022-03-16,Furniture,CUST-0142,172.25
2022-08-16,Technology,CUST-0386,272.24
2022-03-03,Technology,CUST-0451,284.62
2022-12-22,Office Supplies,CUST-0306,446.45
2022-11-24,Technology,CUST-0074,29.97
2022-03-06,Office Supplies,CUST-0062,442.75
2023-12-16,Furniture,CUST-0195,215.03
2023-04-01,Office Supplies,CUST-0162,254.68
2023-09-16,Furniture,CUST-0459,126.98
2022-02-17,Office Supplies,CUST-0226,75.19
2023-04-30,Furniture,CUST-0180,321.36
2023-08-29,Office Supplies,CUST-0290,934.77
2022-10-12,Office Supplies,CUST-0185,148.35
2022-04-29,Furniture,CUST-0358,204.93
2022-06-26,Office Supplies,CUST-0272,155.13
2022-05-16,Technology,CUST-0126,483.64
2023-07-30,Technology,CUST-0051,165.07
2023-03-19,Office Supplies,CUST-0326,7.04
2022-03-21,Technology,CUST-0357,209.3
2023-11-25,Office Supplies,CUST-0278,144.5
2022-05-21,Office Supplies,CUST-0095,536.84
2022-02-15,Technology,CUST-0002,2.56
2022-11-11,Technology,CUST-0077,233.97
2023-04-06,Office Supplies,CUST-0062,394.93
2023-07-25,Office Supplies,CUST-0188,523.88
2023-06-17,Furniture,CUST-0135,421.49
2023-03-18,Technology,CUST-0121,278.22
2022-05-26,Furniture,CUST-0481,65.92
2022-10-20,Furniture,CUST-0086,255.22
2022-04-14,Office Supplies,CUST-0300,19.84
2023-06-12,Technology,CUST-0049,246.41
2022-12-06,Office Supplies,CUST-0376,393.74
2022-06-26,Office Supplies,CUST-0309,519.29
2023-04-23,Office Supplies,CUST-0351,113.37
2023-11-27,Office Supplies,CUST-0368,294.72
2023-01-03,Office Supplies,CUST-0225,123.27
2023-03-19,Office Supplies,CUST-0235,454.92
2023-07-16,Office Supplies,CUST-0456,430.17
2023-08-13,Office Supplies,CUST-0348,185.11
2023-11-06,Office Supplies,CUST-0237,263.17
2023-04-09,Office Supplies,CUST-0071,106.38
2022-02-24,Office Supplies,CUST-0456,37.78
2023-02-21,Furniture,CUST-0285,228.42
2023-05-26,Furniture,CUST-0396,259.88
2023-05-19,Office Supplies,CUST-0346,56.16
2022-06-09,Furniture,CUST-0180,238.55
2022-12-18,Furniture,CUST-0400,294.73
2023-06-14,Office Supplies,CUST-0280,75.85
2023-09-04,Furniture,CUST-0311,166.9
2022-02-03,Furniture,CUST-0417,129.85
2022-12-06,Technology,CUST-0071,201.13
2023-02-22,Technology,CUST-0097,120.78
2022-07-24,Office Supplies,CUST-0246,458.94
2023-01-26,Office Supplies,CUST-0078,154.29
2023-08-29,Furniture,CUST-0464,207.51
2023-10-31,Office Supplies,CUST-0142,325.21
2022-05-26,Technology,CUST-0277,173.1
2023-02-04,Technology,CUST-0499,815.65
2023-05-07,Office Supplies,CUST-0249,233.86
2022-01-21,Office Supplies,CUST-0085,148.09
2023-04-05,Office Supplies,CUST-0380,356.05
2022-12-05,Furniture,CUST-0169,201.21
2022-06-10,Office Supplies,CUST-0149,63.25
2022-04-21,Technology,CUST-0392,586.58
2022-06-02,Technology,CUST-0151,772.93
2023-11-25,Technology,CUST-0459,451.67
2022-07-22,Technology,CUST-0263,226.31
2023-04-18,Technology,CUST-0360,53.08
2022-09-02,Office Supplies,CUST-0291,236.83
2022-07-21,Office Supplies,CUST-0280,570.82
2023-12-24,Office Supplies,CUST-0449,145.64
2023-06-29,Office Supplies,CUST-0420,196.56
2022-01-24,Office Supplies,CUST-0075,258.08
2023-11-04,Office Supplies,CUST-0239,70.72
2023-03-12,Technology,CUST-0239,136.96
2023-12-09,Office Supplies,CUST-0235,174.08
2022-07-15,Office Supplies,CUST-0225,345.91
2022-09-21,Furniture,CUST-0487,165.44
2023-10-13,Office Supplies,CUST-0426,405.26
2022-03-27,Office Supplies,CUST-0217,174.4
2023-01-10,Office Supplies,CUST-0356,71.12
2023-06-17,Furniture,CUST-0163,588.1
2023-08-02,Technology,CUST-0002,171.43
2022-01-01,Furniture,CUST-0391,171.32
2022-06-09,Furniture,CUST-0458,156.33
2023-04-26,Office Supplies,CUST-0284,298.82
2023-03-15,Furniture,CUST-0359,56.57
2022-03-29,Technology,CUST-0233,569.37
2023-04-17,Office Supplies,CUST-0350,80.1
2023-02-06,Office Supplies,CUST-0228,244.6
2022-02-25,Office Supplies,CUST-0390,79.27
2023-12-26,Office Supplies,CUST-0271,221.42
2022-08-19,Office Supplies,CUST-0035,222.24
2023-10-15,Furniture,CUST-0285,179.81
2023-10-13,Technology,CUST-0418,108.15
2023-08-21,Technology,CUST-0054,332.38
2023-01-17,Furniture,CUST-0010,251.8
2023-12-09,Office Supplies,CUST-0256,314.28
2022-04-13,Technology,CUST-0160,63.89
2022-05-16,Technology,CUST-0226,86.57
2023-04-27,Furniture,CUST-0239,88.16
2022-10-31,Office Supplies,CUST-0184,175.77
2022-06-18,Technology,CUST-0497,124.25
2023-05-14,Office Supplies,CUST-0431,25.16
2022-02-22,Office Supplies,CUST-0159,49.0
2023-02-18,Office Supplies,CUST-0450,189.29
2023-05-14,Furniture,CUST-0050,75.82
2022-08-31,Furniture,CUST-0164,504.86
2023-09-26,Technology,CUST-0208,187.8
2022-08-27,Office Supplies,CUST-0224,212.31
2022-03-07,Furniture,CUST-0255,547.25
2023-09-07,Technology,CUST-0387,84.57
2023-08-24,Technology,CUST-0216,98.72
2023-07-02,Office Supplies,CUST-0328,260.5
2023-11-02,Furniture,CUST-0164,785.25
2023-08-08,Technology,CUST-0499,212.23
2023-05-24,Furniture,CUST-0142,371.82
2022-01-31,Furniture,CUST-0266,404.98
2023-06-05,Technology,CUST-0024,162.05
2022-12-06,Furniture,CUST-0214,204.46
2022-02-12,Office Supplies,CUST-0053,156.16
2022-08-20,Furniture,CUST-0122,171.07
2023-04-08,Technology,CUST-0167,378.41
2023-05-15,Technology,CUST-0240,115.63
2022-11-05,Furniture,CUST-0225,361.95
2022-06-23,Technology,CUST-0219,302.51
2023-07-13,Office Supplies,CUST-0468,173.31
2023-01-29,Technology,CUST-0281,90.49
2022-06-05,Technology,CUST-0358,123.75
2023-04-28,Technology,CUST-0139,112.89
2022-06-05,Furniture,CUST-0228,492.97
2023-06-06,Furniture,CUST-0162,589.17
2023-10-03,Office Supplies,CUST-0448,291.07
2023-07-29,Furniture,CUST-0292,367.21
2023-11-17,Technology,CUST-0111,42.96
2023-02-08,Furniture,CUST-0477,181.83
2022-07-05,Technology,CUST-0386,292.33
2023-04-10,Furniture,CUST-0324,22.13
2023-11-04,Office Supplies,CUST-0075,501.08
2023-09-17,Furniture,CUST-0211,272.85
2022-05-14,Furniture,CUST-0102,110.11
2023-06-29,Technology,CUST-0006,197.12
2022-05-17,Furniture,CUST-0473,25.19
2022-02-07,Furniture,CUST-0452,89.57
2022-05-22,Technology,CUST-0431,459.07
2022-03-07,Office Supplies,CUST-0298,21.9
2023-10-15,Furniture,CUST-0152,489.14
2023-09-23,Office Supplies,CUST-0057,120.5
2022-09-09,Office Supplies,CUST-0292,177.67
2023-09-08,Furniture,CUST-0466,426.54
2022-04-27,Furniture,CUST-0185,52.2
2023-11-07,Furniture,CUST-0233,27.65
2023-04-25,Furniture,CUST-0464,366.17
2023-01-16,Furniture,CUST-0360,229.46
2023-02-09,Furniture,CUST-0184,95.32
2022-09-01,Office Supplies,CUST-0446,140.42
2022-06-22,Office Supplies,CUST-0155,78.03
2022-11-26,Office Supplies,CUST-0161,262.79
2022-05-23,Furniture,CUST-0128,17.37
2022-07-21,Technology,CUST-0158,284.25
2023-04-17,Technology,CUST-0055,183.29
2022-04-22,Office Supplies,CUST-0211,131.06
2023-06-26,Technology,CUST-0116,73.79
2022-05-12,Technology,CUST-0304,266.34
2022-11-01,Technology,CUST-0471,40.04
2023-11-22,Technology,CUST-0057,59.2
2022-06-23,Furniture,CUST-0492,373.15
2023-01-09,Technology,CUST-0067,293.0
2022-07-13,Furniture,CUST-0184,51.93
2023-04-02,Furniture,CUST-0223,200.62
2023-05-31,Technology,CUST-0424,135.93
2023-06-09,Office Supplies,CUST-0183,431.8
2022-07-12,Technology,CUST-0375,251.35
2023-07-10,Furniture,CUST-0438,506.77
2022-11-04,Office Supplies,CUST-0476,57.98
2023-07-23,Furniture,CUST-0264,284.25
2022-05-17,Office Supplies,CUST-0242,476.1
2023-04-24,Office Supplies,CUST-0492,74.41
2022-09-21,Furniture,CUST-0381,79.65
2023-10-12,Office Supplies,CUST-0232,511.0
2023-07-15,Office Supplies,CUST-0267,122.0
2022-06-02,Office Supplies,CUST-0268,91.57
2022-06-15,Office Supplies,CUST-0202,116.25
2022-01-09,Technology,CUST-0456,15.39
2023-09-14,Office Supplies,CUST-0228,127.16
2022-05-04,Office Supplies,CUST-0047,54.33
2022-07-20,Office Supplies,CUST-0203,278.68
2023-07-30,Technology,CUST-0120,161.53
2022-02-15,Office Supplies,CUST-0110,354.94
2023-12-04,Furniture,CUST-0232,443.19
2022-07-02,Office Supplies,CUST-0403,183.18
2023-07-09,Technology,CUST-0324,323.86
2023-01-26,Technology,CUST-0389,192.05
2023-03-17,Furniture,CUST-0046,24.84
2022-07-14,Office Supplies,CUST-0347,372.12
2023-05-03,Technology,CUST-0483,375.48
2022-12-10,Office Supplies,CUST-0264,115.94
2023-10-20,Technology,CUST-0454,196.1
2022-03-30,Technology,CUST-0215,87.99
2022-05-25,Furniture,CUST-0044,113.09
2023-05-10,Office Supplies,CUST-0130,79.47
2022-05-10,Technology,CUST-0002,169.88
2022-05-18,Furniture,CUST-0464,116.52
2023-03-10,Office Supplies,CUST-0473,355.04
2023-03-15,Technology,CUST-0498,204.73
2023-03-31,Technology,CUST-0179,265.23
2023-08-27,Technology,CUST-0434,457.84
2023-12-16,Office Supplies,CUST-0403,194.6
2022-02-25,Office Supplies,CUST-0452,271.24
2022-09-27,Technology,CUST-0228,195.3
2023-12-24,Technology,CUST-0023,73.62
2023-07-15,Technology,CUST-0039,309.35
2022-07-30,Furniture,CUST-0281,107.06
2023-04-02,Office Supplies,CUST-0004,344.17
2022-06-22,Furniture,CUST-0278,11.71
2022-03-25,Office Supplies,CUST-0080,170.96
2023-06-06,Office Supplies,CUST-0234,546.05
2023-01-28,Technology,CUST-0408,390.69
2022-06-02,Furniture,CUST-0266,391.26
2023-02-19,Furniture,CUST-0326,127.0
2022-06-25,Office Supplies,CUST-0067,156.84
2023-05-20,Technology,CUST-0290,140.54
2023-08-05,Furniture,CUST-0368,443.73
2022-02-24,Furniture,CUST-0277,210.74
2023-02-22,Furniture,CUST-0058,25.7
2023-01-06,Office Supplies,CUST-0392,40.88
2023-08-08,Furniture,CUST-0284,110.79
2023-06-06,Technology,CUST-0371,473.85
2023-03-17,Office Supplies,CUST-0107,195.39
2022-08-27,Furniture,CUST-0420,115.05
2023-02-22,Office Supplies,CUST-0311,219.02
2022-12-08,Furniture,CUST-0320,11.95
2022-12-17,Office Supplies,CUST-0330,640.04
2023-11-02,Technology,CUST-0085,260.76
2022-08-15,Furniture,CUST-0216,175.87
2023-01-27,Office Supplies,CUST-0494,99.19
2023-02-24,Office Supplies,CUST-0164,394.83
2022-01-17,Furniture,CUST-0280,182.53
2022-12-06,Furniture,CUST-0007,697.24
2023-10-02,Furniture,CUST-0311,114.47
2022-12-12,Furniture,CUST-0127,163.31
2022-12-22,Office Supplies,CUST-0150,324.77
2023-06-25,Furniture,CUST-0240,503.16
2022-12-18,Office Supplies,CUST-0327,343.53
2022-12-02,Office Supplies,CUST-0081,221.06
2023-11-29,Technology,CUST-0096,405.26
2023-03-19,Technology,CUST-0446,30.97
2023-07-28,Office Supplies,CUST-0031,192.61
2022-09-25,Technology,CUST-0400,158.35
2022-10-28,Office Supplies,CUST-0324,272.73
2023-02-21,Office Supplies,CUST-0018,341.89
2022-08-28,Furniture,CUST-0418,168.17
2023-03-20,Office Supplies,CUST-0261,286.08
2023-12-10,Furniture,CUST-0365,286.38
2023-10-06,Furniture,CUST-0321,352.77
2023-02-19,Technology,CUST-0381,74.55
2023-02-15,Furniture,CUST-0494,171.65
2023-01-10,Furniture,CUST-0387,282.37
2023-10-12,Furniture,CUST-0380,60.02
2022-04-13,Furniture,CUST-0287,167.65
2023-12-24,Furniture,CUST-0201,141.18
2023-04-03,Office Supplies,CUST-0364,194.32
2023-09-17,Office Supplies,CUST-0486,200.9
2022-08-12,Office Supplies,CUST-0014,280.69
2022-07-25,Office Supplies,CUST-0283,131.46
2023-03-12,Furniture,CUST-0489,386.69
2023-12-22,Technology,CUST-0359,85.98
2022-01-17,Office Supplies,CUST-0482,126.01
2022-08-26,Furniture,CUST-0037,200.05
2023-10-07,Furniture,CUST-0088,125.49
2023-08-30,Technology,CUST-0376,82.4
2023-06-14,Furniture,CUST-0146,153.83
2022-09-10,Furniture,CUST-0049,55.08
2022-02-19,Technology,CUST-0340,323.37
2023-11-07,Furniture,CUST-0358,86.34
2023-10-08,Technology,CUST-0045,180.0
2023-07-29,Furniture,CUST-0365,201.25
2022-08-07,Furniture,CUST-0123,198.81
2022-12-28,Furniture,CUST-0145,142.07
2022-12-06,Office Supplies,CUST-0226,187.35
2022-01-16,Office Supplies,CUST-0483,140.61
2022-06-15,Technology,CUST-0205,116.51
2022-11-29,Furniture,CUST-0309,91.35
2023-02-14,Technology,CUST-0194,114.38
2022-08-08,Furniture,CUST-0218,123.87
2022-09-10,Office Supplies,CUST-0357,587.17
2023-01-15,Office Supplies,CUST-0240,310.31
2023-06-12,Furniture,CUST-0108,258.94
2023-07-03,Furniture,CUST-0165,147.46
2022-10-20,Furniture,CUST-0445,266.47
2023-08-12,Office Supplies,CUST-0086,235.81
2022-02-16,Office Supplies,CUST-0094,585.93
2023-03-02,Furniture,CUST-0279,588.19
2022-05-11,Technology,CUST-0323,300.06
2023-06-27,Technology,CUST-0101,108.37
2023-05-15,Technology,CUST-0083,193.17
2023-11-29,Furniture,CUST-0246,236.01
2022-12-03,Office Supplies,CUST-0077,672.49
2022-11-08,Furniture,CUST-0067,184.5
2023-01-09,Office Supplies,CUST-0235,297.15
2022-08-27,Furniture,CUST-0112,149.44
2023-04-21,Technology,CUST-0290,448.78
2022-08-08,Furniture,CUST-0307,137.29
2022-09-12,Furniture,CUST-0069,493.16
2023-11-30,Furniture,CUST-0439,54.23
2023-03-18,Office Supplies,CUST-0208,422.97
2023-12-13,Furniture,CUST-0042,134.86
2023-07-07,Office Supplies,CUST-0355,191.18
2023-01-06,Furniture,CUST-0147,216.43
2022-02-17,Technology,CUST-0172,333.07
2023-06-17,Furniture,CUST-0393,21.72
2022-07-06,Furniture,CUST-0033,191.16
2022-06-09,Technology,CUST-0047,68.73
2023-11-27,Office Supplies,CUST-0154,9.7
2022-05-24,Office Supplies,CUST-0093,179.06
2023-02-28,Office Supplies,CUST-0449,111.71
2022-05-18,Furniture,CUST-0392,425.61
2022-08-22,Furniture,CUST-0292,138.62
2022-11-14,Technology,CUST-0245,731.43
2023-02-13,Furniture,CUST-0188,175.88
2022-10-03,Office Supplies,CUST-0257,239.76
2023-10-25,Technology,CUST-0408,193.15
2022-10-26,Office Supplies,CUST-0487,275.68
2023-06-10,Technology,CUST-0418,202.87
2023-01-27,Furniture,CUST-0154,197.78
2023-09-25,Office Supplies,CUST-0214,100.51
2022-09-18,Furniture,CUST-0087,281.83
2022-08-05,Office Supplies,CUST-0500,87.63
2023-10-13,Technology,CUST-0194,134.91
2022-09-03,Office Supplies,CUST-0456,28.02
2022-12-24,Technology,CUST-0329,261.2
2023-09-16,Office Supplies,CUST-0442,107.99
2023-09-26,Office Supplies,CUST-0070,124.66
2022-02-21,Office Supplies,CUST-0259,158.34
2023-07-08,Office Supplies,CUST-0393,87.97
2023-04-25,Technology,CUST-0115,235.93
2023-09-29,Technology,CUST-0322,539.34
2023-09-20,Technology,CUST-0090,48.28
2023-05-09,Office Supplies,CUST-0341,325.36
2023-04-01,Technology,CUST-0392,433.93
2022-02-21,Office Supplies,CUST-0489,54.38
2023-12-26,Office Supplies,CUST-0369,232.28
2023-02-05,Technology,CUST-0218,83.66
2022-11-04,Furniture,CUST-0410,392.34
2022-05-13,Technology,CUST-0274,41.08
2022-12-26,Technology,CUST-0406,360.45
2022-09-30,Technology,CUST-0045,180.72
2022-06-19,Technology,CUST-0082,148.96
2022-09-03,Furniture,CUST-0357,135.17
2022-09-01,Office Supplies,CUST-0112,599.07
2023-08-21,Office Supplies,CUST-0192,614.37
2022-05-14,Office Supplies,CUST-0224,345.6
2023-06-09,Furniture,CUST-0102,133.9
2023-04-07,Office Supplies,CUST-0104,126.01
2023-04-14,Office Supplies,CUST-0358,287.18
2023-04-27,Technology,CUST-0075,75.05
2023-05-19,Technology,CUST-0111,267.58
2022-07-28,Furniture,CUST-0033,260.8
2022-04-17,Office Supplies,CUST-0487,633.28
2023-10-25,Furniture,CUST-0381,67.96
2023-05-17,Furniture,CUST-0231,68.06
2023-10-30,Technology,CUST-0339,30.15
2023-07-28,Office Supplies,CUST-0472,576.82
2022-02-05,Technology,CUST-0379,131.72
2022-11-25,Technology,CUST-0221,109.93
